,"Мощность активная потребленная, кВт",Год,Месяц,День,Час
1873,4.5700040510286595,22,3,20,2
1874,4.992534839201619,22,3,20,3
1875,5.48336947659051,22,3,20,4
1876,6.14734642943375,22,3,20,5
1877,5.69622333228667,22,3,20,6
1878,5.60250409731597,22,3,20,7
1879,5.82965410749918,22,3,20,8
1880,4.88928483457289,22,3,20,9
1881,5.52943486327103,22,3,20,10
1882,5.2451002351396,22,3,20,11
1883,5.322934854013569,22,3,20,12
1884,4.803507907650561,22,3,20,13
1885,4.65101559312197,22,3,20,14
1886,4.724084827166919,22,3,20,15
1887,4.70025790302183,22,3,20,16
1888,4.1252348003202695,22,3,20,17
1889,4.14906172446536,22,3,20,18
1890,4.14270787802667,22,3,20,19
1891,4.10776172261387,22,3,20,20
1892,4.22689634333933,22,3,20,21
1893,4.322204039919701,22,3,20,22
1894,4.3920963507453,22,3,20,23
1895,4.24119249782638,22,3,21,0
1896,4.41115789006138,22,3,21,1
1897,4.5906540519544095,22,3,21,2
1898,4.82574637018598,22,3,21,3
1899,6.23312335635608,22,3,21,4
1900,8.911269630264432,22,3,21,5
1901,8.56657346096543,22,3,21,6
1902,8.406138838388479,22,3,21,7
1903,8.645996541449069,22,3,21,8
1904,7.43717725648807,22,3,21,9
1905,8.34260037400157,22,3,21,10
1906,8.14086574957311,22,3,21,11
1907,8.13292344152475,22,3,21,12
1908,7.41970417878167,22,3,21,13
1909,6.7048964544289,22,3,21,14
1910,6.4682156745876505,22,3,21,15
1911,5.793119490476711,22,3,21,16
1912,4.23325018977802,22,3,21,17
1913,4.17447711022013,22,3,21,18
1914,4.2697848068005,22,3,21,19
1915,4.31426173187133,22,3,21,20
1916,4.21736557368129,22,3,21,21
1917,4.23642711299736,22,3,21,22
1918,4.425454044548429,22,3,21,23
1919,4.51917327951913,22,3,22,0
1920,4.44928096869352,22,3,22,1
1921,4.63671943863491,22,3,22,2
1922,5.08943099739166,22,3,22,3
1923,5.842361800376571,22,3,22,4
1924,8.13927728796344,22,3,22,5
1925,7.64844265057455,22,3,22,6
1926,7.54519264594582,22,3,22,7
1927,7.86447342949005,22,3,22,8
1928,6.631827220383951,22,3,22,9
1929,7.66432726667127,22,3,22,10
1930,7.32916186703031,22,3,22,11
1931,7.063888778214951,22,3,22,12
1932,7.00352723704738,22,3,22,13
1933,6.02821180870829,22,3,22,14
1934,5.869365647741009,22,3,22,15
1935,5.71528487160275,22,3,22,16
1936,4.45404635352254,22,3,22,17
1937,4.26660788358115,22,3,22,18
1938,4.29520019255526,22,3,22,19
1939,4.24913480587475,22,3,22,20
1940,4.28408096128755,22,3,22,21
1941,4.33173480957773,22,3,22,22
1942,4.37144634981955,22,3,22,23
1943,4.48899250893535,22,3,22,24
1944,4.44610404547417,22,3,23,1
1945,4.6843732869251,22,3,23,2
1946,4.98300406954358,22,3,23,3
1947,6.1505233526530905,22,3,23,4
1948,8.91762347670312,22,3,23,5
1949,8.5157426894559,22,3,23,6
1950,8.50462345818819,22,3,23,7
1951,8.63328884857169,22,3,23,8
1952,7.6055541871133805,22,3,23,9
1953,8.79531193275832,22,3,23,10
1954,8.40931576160782,22,3,23,11
1955,8.34577729722091,22,3,23,12
1956,7.7564580400322996,22,3,23,13
1957,6.72395799374498,22,3,23,14
1958,6.39196951732336,22,3,23,15
1959,5.03383484105312,22,3,23,16
1960,4.52711558756749,22,3,23,17
1961,4.4270425061581005,22,3,23,18
1962,4.463577123180579,22,3,23,19
1963,4.4508694303032,22,3,23,20
1964,4.45722327674188,22,3,23,21
1965,4.40480404362268,22,3,23,22
1966,4.43021942937745,22,3,23,23
1967,4.689138671754121,22,3,23,24
1968,4.78444636833449,22,3,24,1
1969,4.79715406121187,22,3,24,2
1970,5.26098485123633,22,3,24,3
1971,5.88842718705708,22,3,24,4
1972,8.44743884023997,22,3,24,5
1973,8.39660806873044,22,3,24,6
1974,8.657115772716779,22,3,24,7
1975,8.207581137179371,22,3,24,8
1976,7.02258877636347,22,3,24,9
1977,8.0423811297734,22,3,24,10
1978,7.75169265520328,22,3,24,11
1979,7.59443495584568,22,3,24,12
1980,7.1782580141114,22,3,24,13
1981,6.604823373019521,22,3,24,14
1982,6.469804136197331,22,3,24,15
1983,5.55008486419677,22,3,24,16
1984,4.74155790487332,22,3,24,17
1985,4.7717386754571,22,3,24,18
1986,4.67007713243805,22,3,24,19
1987,4.52393866434814,22,3,24,20
1988,4.65101559312197,22,3,24,21
1989,4.6113040528801506,22,3,24,22
1990,4.76379636740874,22,3,24,23
1991,4.91946560515667,22,3,25,0
1992,4.97665022310489,22,3,25,1
1993,5.09578484383035,22,3,25,2
1994,5.40712331932622,22,3,25,3
1995,6.49998490678111,22,3,25,4
1996,8.979573479480361,22,3,25,5
1997,9.036758097428581,22,3,25,6
1998,9.24484656829571,22,3,25,7
1999,9.3099734942923,22,3,25,8
2000,8.45538114828833,22,3,25,9
2001,8.8953850141677,22,3,25,10
2002,9.14000810205731,22,3,25,11
2003,8.46491191794637,22,3,25,12
2004,7.66750418989062,22,3,25,13
2005,6.5984695265808195,22,3,25,14
2006,6.37767336283631,22,3,25,15
2007,6.02980027031796,22,3,25,16
2008,4.64942713151229,22,3,25,17
2009,4.7717386754571,22,3,25,18
2010,4.6065386680511295,22,3,25,19
2011,4.6557809779509896,22,3,25,20
2012,4.54141174205454,22,3,25,21
2013,4.74473482809266,22,3,25,22
2014,4.51123097147077,22,3,25,23
2015,4.809861754089249,22,3,26,0
2016,4.70820021107019,22,3,26,1
2017,4.87022329525681,22,3,26,2
2018,5.08943099739166,22,3,26,3
2019,5.553261787416121,22,3,26,4
2020,7.39270033141722,22,3,26,5
2021,7.27356571069176,22,3,26,6
2022,7.14172339708892,22,3,26,7
2023,7.640500342526179,22,3,26,8
2024,6.911396463686369,22,3,26,9
2025,7.90736189295121,22,3,26,10
2026,7.373638792101151,22,3,26,11
2027,7.51342341375236,22,3,26,12
2028,6.27601181981724,22,3,26,13
2029,5.49925409268725,22,3,26,14
2030,5.36423485586506,22,3,26,15
2031,5.1847386939720295,22,3,26,16
2032,4.8718117568664905,22,3,26,17
2033,4.60971559127048,22,3,26,18
2034,4.78285790672481,22,3,26,19
2035,4.79874252282154,22,3,26,20
2036,4.6271886689768795,22,3,26,21
2037,4.63671943863491,22,3,26,22
2038,4.98618099276293,22,3,26,23
2039,4.908346373888961,22,3,27,0
2040,5.06242715002722,22,3,27,1
2041,5.2133310029461395,22,3,27,2
2042,5.40553485771655,22,3,27,3
2043,5.64856948399649,22,3,27,4
2044,6.56034644794867,22,3,27,5
2045,6.225181048307711,22,3,27,6
2046,6.11081181241127,22,3,27,7
2047,6.29666182074299,22,3,27,8
2048,5.4944887078582205,22,3,27,9
2049,6.28871951269463,22,3,27,10
2050,5.97896949880843,22,3,27,11
2051,5.9313156505182505,22,3,27,12
2052,5.8566579548636195,22,3,27,13
2053,5.42777332025197,22,3,27,14
2054,5.47542716854215,22,3,27,15
2055,5.273692544113709,22,3,27,16
2056,4.87657714169551,22,3,27,17
2057,4.860692525598781,22,3,27,18
2058,5.01000791690802,22,3,27,19
2059,4.74314636648299,22,3,27,20
2060,4.86863483364714,22,3,27,21
2061,4.92581945159537,22,3,27,22
2062,4.83368867823434,22,3,27,23
2063,5.078311766123949,22,3,28,0
2064,5.30069639147814,22,3,28,1
2065,5.42936178186164,22,3,28,2
2066,5.75658487345424,22,3,28,3
2067,6.74778491789007,22,3,28,4
2068,9.21466579771193,22,3,28,5
2069,9.89611582826156,22,3,28,6
2070,9.7658619762684,22,3,28,7
2071,9.251200414734399,22,3,28,8
2072,8.5681619225751,22,3,28,9
2073,9.15748117976371,22,3,28,10
2074,9.01451963489316,22,3,28,11
2075,9.07488117606073,22,3,28,12
2076,9.022461942941518,22,3,28,13
2077,7.3069234044949,22,3,28,14
2078,6.6238849123355905,22,3,28,15
2079,5.51672717039364,22,3,28,16
2080,4.94170406769209,22,3,28,17
2081,4.93217329803406,22,3,28,18
2082,5.1402617689011905,22,3,28,19
2083,5.06560407324657,22,3,28,20
2084,5.041777149101479,22,3,28,21
2085,5.03224637944345,22,3,28,22
2086,5.0910194590013305,22,3,28,23
2087,5.38965024161982,22,3,29,0
2088,5.45001178278738,22,3,29,1
2089,5.42141947381328,22,3,29,2
2090,5.821711799450821,22,3,29,3
2091,6.92569261817342,22,3,29,4
2092,9.88023121216484,22,3,29,5
2093,9.52759273481748,22,3,29,6
2094,9.41957734535972,22,3,29,7
2095,9.48470427135631,22,3,29,8
2096,8.46491191794637,22,3,29,9
2097,9.18766195034749,22,3,29,10
2098,8.66823500398449,22,3,29,11
2099,9.07170425284138,22,3,29,12
2100,8.828669626561439,22,3,29,13
2101,6.15370027587244,22,3,29,14
2102,5.73275794930915,22,3,29,15
2103,5.76135025828326,22,3,29,16
2104,5.01477330173704,22,3,29,17
2105,5.02748099461442,22,3,29,18
2106,5.05766176519821,22,3,29,19
2107,5.01318484012737,22,3,29,20
2108,4.99571176242096,22,3,29,21
2109,5.15296946177857,22,3,29,22
2110,5.1275540760238005,22,3,29,23
2111,5.07513484290461,22,3,30,0
2112,5.416654088984259,22,3,30,1
2113,5.5024310159065895,22,3,30,2
2114,5.79470795208639,22,3,30,3
2115,6.76684645720614,22,3,30,4
2116,9.71185428153952,22,3,30,5
2117,10.007308140938669,22,3,30,6
2118,9.287735031756881,22,3,30,7
2119,8.88744270611934,22,3,30,8
2120,8.6380542334007,22,3,30,9
2121,9.16224656459274,22,3,30,10
2122,8.54433499843001,22,3,30,11
2123,8.943038862457879,22,3,30,12
2124,8.35848499009829,22,3,30,13
2125,7.20685032308551,22,3,30,14
2126,6.86056569217683,22,3,30,15
2127,6.8748618466639,22,3,30,16
2128,5.2276271574332,22,3,30,17
2129,5.03224637944344,22,3,30,18
2130,5.18315023236236,22,3,30,19
2131,4.9734732998855495,22,3,30,20
2132,5.08625407417231,22,3,30,21
2133,5.184738693972021,22,3,30,22
2134,5.11325792153676,22,3,30,23
2135,5.14185023051087,22,3,31,0
2136,5.18156177075269,22,3,31,1
2137,5.61521179019336,22,3,31,2
2138,5.396004088058509,22,3,31,3
2139,6.187057969675569,22,3,31,4
2140,8.30606575697909,22,3,31,5
2141,9.93741583011306,22,3,31,6
2142,9.84528505675204,22,3,31,7
2143,9.13524271722829,22,3,31,8
2144,8.46491191794637,22,3,31,9
2145,8.9891042491384,22,3,31,10
2146,8.9128580918741,22,3,31,11
2147,8.62375807891365,22,3,31,12
2148,8.96845424821265,22,3,31,13
2149,7.63891188091651,22,3,31,14
2150,6.84626953768978,22,3,31,15
2151,7.10042339523743,22,3,31,16
2152,5.95355411305367,22,3,31,17
2153,5.09578484383036,22,3,31,18
2154,5.15296946177857,22,3,31,19
2155,5.00047714724999,22,3,31,20
2156,5.07831176612395,22,3,31,21
2157,5.08148868934329,22,3,31,22
2158,5.23715792709123,22,3,31,23
2159,5.0115963785177,22,4,1,0
2160,3.96057456452035,22,4,1,1
2161,4.22307776240135,22,4,1,2
2162,4.60685436749054,22,4,1,3
2163,5.33142459789891,22,4,1,4
2164,8.42773424775842,22,4,1,5
2165,8.5137002072984,22,4,1,6
2166,8.536726803603749,22,4,1,7
2167,7.689348059566839,22,4,1,8
2168,0.472812777469871,22,4,1,9
2169,7.4222395424247605,22,4,1,10
2170,7.802945934673231,22,4,1,11
2171,7.32859805078301,22,4,1,12
2172,7.11982357761449,22,4,1,13
2173,5.6630075846959596,22,4,1,14
2174,5.31300332085463,22,4,1,15
2175,4.629880963795889,22,4,1,16
2176,3.69960647305971,22,4,1,17
2177,3.4678054035858503,22,4,1,18
2178,3.7395192399889803,22,4,1,19
2179,3.44017348801943,22,4,1,20
2180,3.53842029892225,22,4,1,21
2181,3.47394582926727,22,4,1,22
2182,3.6735096639136398,22,4,1,23
2183,3.7287734950464797,22,4,2,0
2184,3.7732915812368297,22,4,2,1
2185,3.82548519952896,22,4,2,2
2186,4.47637032176021,22,4,2,3
2187,4.94918309923008,22,4,2,4
2188,7.53430231111081,22,4,2,5
2189,7.69702359166862,22,4,2,6
2190,7.0123661281895195,22,4,2,7
2191,7.42530975526548,22,4,2,8
2192,6.21718100244474,22,4,2,9
2193,7.04613846943737,22,4,2,10
2194,7.3040363480573,22,4,2,11
2195,7.144385280340201,22,4,2,12
2196,6.81894271922457,22,4,2,13
2197,1.171286198732182,22,4,2,14
2198,5.75818418275808,22,4,2,15
2199,5.54940970958957,22,4,2,16
2200,4.11255010013566,22,4,2,17
2201,3.98053094798499,22,4,2,18
2202,3.89456498844501,22,4,2,19
2203,4.02504903417533,22,4,2,20
2204,3.8224149866882398,22,4,2,21
2205,3.9713203094628504,22,4,2,22
2206,3.7210979629447003,22,4,2,23
2207,3.94982881957785,22,4,3,0
2208,4.1325064836003005,22,4,3,1
2209,4.278341593534201,22,4,3,2
2210,4.63295117663659,22,4,3,3
2211,5.91476503763447,22,4,3,4
2212,8.09615126096137,22,4,3,5
2213,8.77006297949797,22,4,3,6
2214,8.923573621533649,22,4,3,7
2215,8.81304595926796,22,4,3,8
2216,7.913473596938919,22,4,3,9
2217,8.257337435098819,22,4,3,10
2218,8.156020411355279,22,4,3,11
2219,7.73386614575718,22,4,3,12
2220,6.783635271556371,22,4,3,13
2221,5.92244056973624,22,4,3,14
2222,5.595462902200261,22,4,3,15
2223,4.4809756410212795,22,4,3,16
2224,4.109479887294951,22,4,3,17
2225,3.95443413883893,22,4,3,18
2226,3.9068458398078603,22,4,3,19
2227,4.00816286355141,22,4,3,20
2228,3.94522350031678,22,4,3,21
2229,3.87921392424145,22,4,3,22
2230,3.9145213719096503,22,4,3,23
2231,4.112550100135669,22,4,4,0
2232,4.16320861200744,22,4,4,1
2233,4.31057882836168,22,4,4,2
2234,4.7741809673094195,22,4,4,3
2235,5.05664054865505,22,4,4,4
2236,6.6884586734942495,22,4,4,5
2237,6.76981931377316,22,4,4,6
2238,6.16345227773225,22,4,4,7
2239,6.53801824429929,22,4,4,8
2240,5.72287673508987,22,4,4,9
2241,5.85489588724055,22,4,4,10
2242,6.177268235515459,22,4,4,11
2243,6.31235760050685,22,4,4,12
2244,6.26783951431651,22,4,4,13
2245,5.5816469444170504,22,4,4,14
2246,5.2823011924475,22,4,4,15
2247,4.927691609345089,22,4,4,16
2248,4.00048733144963,22,4,4,17
2249,3.83162562521039,22,4,4,18
2250,3.9022405205468003,22,4,4,19
2251,3.89456498844501,22,4,4,20
2252,3.86386286003788,22,4,4,21
2253,3.82548519952896,22,4,4,22
2254,3.90991605264858,22,4,4,23
2255,3.81166924174575,22,4,5,0
2256,4.01890860849391,22,4,5,1
2257,4.1079447808746,22,4,5,2
2258,4.3504915952909595,22,4,5,3
2259,4.83405011770332,22,4,5,4
2260,6.25555866295366,22,4,5,5
2261,5.96388844308588,22,4,5,6
2262,6.0606001475683495,22,4,5,7
2263,6.218716108865101,22,4,5,8
2264,5.75050865065629,22,4,5,9
2265,6.2294618538075905,22,4,5,10
2266,6.140425681426899,22,4,5,11
2267,6.22178632170581,22,4,5,12
2268,6.0268278063205,22,4,5,13
2269,5.57243630589492,22,4,5,14
2270,5.43734694090353,22,4,5,15
2271,5.18098416870395,22,4,5,16
2272,3.9774607351442697,22,4,5,17
2273,3.6658341318118604,22,4,5,18
2274,3.7042117923207796,22,4,5,19
2275,3.7364490271482698,22,4,5,20
2276,3.73798413356862,22,4,5,21
2277,3.74565966567041,22,4,5,22
2278,3.7732915812368297,22,4,5,23
2279,3.69653626021899,22,4,6,0
2280,3.9789958415646405,22,4,6,1
2281,4.140182015702081,22,4,6,2
2282,4.26145542291027,22,4,6,3
2283,5.0105873560443595,22,4,6,4
2284,6.47814909390539,22,4,6,5
2285,6.20029483182081,22,4,6,6
2286,6.21564589602438,22,4,6,7
2287,6.68385335423318,22,4,6,8
2288,5.75511396991736,22,4,6,9
2289,6.1603820648915395,22,4,6,10
2290,5.09194799632326,22,4,6,11
2291,4.98909586615936,22,4,6,12
2292,4.49939691806557,22,4,6,13
2293,4.41496606494594,22,4,6,14
2294,4.26145542291027,22,4,6,15
2295,4.2353586137642,22,4,6,16
2296,3.8408362637325197,22,4,6,17
2297,3.74105434640934,22,4,6,18
2298,3.60903519425866,22,4,6,19
2299,3.85158200867503,22,4,6,20
2300,3.71495753726328,22,4,6,21
2301,3.74565966567041,22,4,6,22
2302,3.7210979629447,22,4,6,23
2303,3.8454415829936,22,4,7,0
2304,4.01430328923284,22,4,7,1
2305,4.24456925228635,22,4,7,2
2306,4.5408447914152,22,4,7,3
2307,5.83800971661662,22,4,7,4
2308,8.6979129777412,22,4,7,5
2309,9.23980554412713,22,4,7,6
2310,9.2659023532732,22,4,7,7
2311,9.18300660657393,22,4,7,8
2312,8.2619427543599,22,4,7,9
2313,8.66567574291371,22,4,7,10
2314,8.43540977986021,22,4,7,11
2315,8.607341698940171,22,4,7,12
2316,7.46829273503547,22,4,7,13
2317,6.23713738590938,22,4,7,14
2318,5.80884269462985,22,4,7,15
2319,5.50028630413815,22,4,7,16
2320,4.084918184569251,22,4,7,17
2321,4.072637333206391,22,4,7,18
2322,3.80706392248468,22,4,7,19
2323,3.98206605440535,22,4,7,20
2324,3.8331607316307403,22,4,7,21
2325,3.90531073338751,22,4,7,22
2326,3.90991605264858,22,4,7,23
2327,3.9958820121885603,22,4,8,0
2328,3.93294264895394,22,4,8,1
2329,4.20158627251636,22,4,8,2
2330,4.76804054162799,22,4,8,3
2331,5.80270226894842,22,4,8,4
2332,8.68102680711729,22,4,8,5
2333,9.14309383964466,22,4,8,6
2334,7.89658742631499,22,4,8,7
2335,8.056238494032101,22,4,8,8
2336,6.99547995756559,22,4,8,9
2337,7.07684059784451,22,4,8,10
2338,6.78977569723779,22,4,8,11
2339,6.36762143163969,22,4,8,12
2340,6.86346080541492,22,4,8,13
2341,5.7075256708863,22,4,8,14
2342,5.65686715901453,22,4,8,15
2343,5.03207884592934,22,4,8,16
2344,3.88535434992288,22,4,8,17
2345,3.8085990289050304,22,4,8,18
2346,3.72570328220577,22,4,8,19
2347,3.80552881606432,22,4,8,20
2348,3.79631817754219,22,4,8,21
2349,3.7364490271482698,22,4,8,22
2350,3.90991605264858,22,4,8,23
2351,3.82702030594932,22,4,9,0
2352,4.07724265246747,22,4,9,1
2353,4.19391074041458,22,4,9,2
2354,4.56233628130019,22,4,9,3
2355,5.13953629535432,22,4,9,4
2356,7.8643501914875,22,4,9,5
2357,7.70009380450934,22,4,9,6
2358,7.33627358288479,22,4,9,7
2359,7.4636874157744,22,4,9,8
2360,6.60863313963571,22,4,9,9
2361,7.5880310358233,22,4,9,10
2362,6.992409744724879,22,4,9,11
2363,6.768284207352799,22,4,9,12
2364,6.50271079663109,22,4,9,13
2365,5.74897354423593,22,4,9,14
2366,5.92704588899731,22,4,9,15
2367,5.39436396113353,22,4,9,16
2368,3.8914947756042997,22,4,9,17
2369,3.84390647657324,22,4,9,18
2370,3.81320434816611,22,4,9,19
2371,3.7656160491350503,22,4,9,20
2372,3.72416817578541,22,4,9,21
2373,3.8285554123696803,22,4,9,22
2374,3.7349139207279203,22,4,9,23
2375,3.73644902714827,22,4,10,0
2376,3.96825009662214,22,4,10,1
2377,4.33360542466704,22,4,10,2
2378,4.51014266300806,22,4,10,3
2379,5.59085758293919,22,4,10,4
2380,8.24198637089526,22,4,10,5
2381,9.02642575169754,22,4,10,6
2382,8.9926534104497,22,4,10,7
2383,9.272042778954631,22,4,10,8
2384,8.46918212110805,22,4,10,9
2385,8.32334701117416,22,4,10,10
2386,7.26412358112803,22,4,10,11
2387,6.73911718536603,22,4,10,12
2388,6.47968420032573,22,4,10,13
2389,6.04678418978514,22,4,10,14
2390,5.63077034986847,22,4,10,15
2391,5.23778310625714,22,4,10,16
2392,4.530099046472699,22,4,10,17
2393,4.2200075495606395,22,4,10,18
2394,4.2246128688216995,22,4,10,19
2395,4.1647437184278004,22,4,10,20
2396,4.23535861376421,22,4,10,21
2397,4.16474371842779,22,4,10,22
2398,4.279876699954549,22,4,10,23
2399,4.2261479752420605,22,4,11,0
2400,4.39500968148131,22,4,11,1
2401,4.58229266476482,22,4,11,2
2402,5.021333100986849,22,4,11,3
2403,5.68449907458095,22,4,11,4
2404,7.67246188894292,22,4,11,5
2405,7.49285443776118,22,4,11,6
2406,7.51281082122582,22,4,11,7
2407,7.69548848524826,22,4,11,8
2408,6.47814909390539,22,4,11,9
2409,7.1136831519330705,22,4,11,10
2410,6.77135442019351,22,4,11,11
2411,7.135174641818059,22,4,11,12
2412,6.80205654860065,22,4,11,13
2413,5.9239756761566,22,4,11,14
2414,5.8671767386033995,22,4,11,15
2415,5.464978856469941,22,4,11,16
2416,4.3950096814813,22,4,11,17
2417,4.19084052757386,22,4,11,18
2418,4.17548946337029,22,4,11,19
2419,4.06803201394533,22,4,11,20
2420,4.00048733144962,22,4,11,21
2421,3.97132030946284,22,4,11,22
2422,4.01123307639213,22,4,11,23
2423,3.9252671168521402,22,4,12,0
2424,3.97592562872392,22,4,12,1
2425,4.25531499722884,22,4,12,2
2426,4.5561958556187605,22,4,12,3
2427,4.63755649589767,22,4,12,4
2428,6.53648313787894,22,4,12,5
2429,6.26630440789615,22,4,12,6
2430,6.10665334017905,22,4,12,7
2431,6.64547569372426,22,4,12,8
2432,5.7290171607713,22,4,12,9
2433,6.531877818617859,22,4,12,10
2434,6.37836717658219,22,4,12,11
2435,6.36455121879899,22,4,12,12
2436,6.45665760402039,22,4,12,13
2437,5.81958843957234,22,4,12,14
2438,5.81805333315199,22,4,12,15
2439,5.05050012297363,22,4,12,16
2440,4.03272456627712,22,4,12,17
2441,3.99741711860892,22,4,12,18
2442,4.14632244138351,22,4,12,19
2443,4.00202243786998,22,4,12,20
2444,4.03425967269748,22,4,12,21
2445,4.09105861025067,22,4,12,22
2446,4.02351392775498,22,4,12,23
2447,3.9022405205468,22,4,13,0
2448,4.14018201570209,22,4,13,1
2449,4.34128095676882,22,4,13,2
2450,4.63141607021624,22,4,13,3
2451,5.01979799456649,22,4,13,4
2452,6.60556292679499,22,4,13,5
2453,6.70380973769781,22,4,13,6
2454,6.80666186786172,22,4,13,7
2455,6.56104484060465,22,4,13,8
2456,5.52024268760279,22,4,13,9
2457,5.17944906228359,22,4,13,10
2458,4.99677139826114,22,4,13,11
2459,5.07506182569933,22,4,13,12
2460,4.79413735077405,22,4,13,13
2461,4.69896075271193,22,4,13,14
2462,4.60992458033125,22,4,13,15
2463,4.54852032351698,22,4,13,16
2464,4.20926180461814,22,4,13,17
2465,4.10180435519317,22,4,13,18
2466,4.18777031473315,22,4,13,19
2467,4.24763946512706,22,4,13,20
2468,3.91605647833001,22,4,13,21
2469,3.97132030946284,22,4,13,22
2470,3.90838094622823,22,4,13,23
2471,4.10487456803388,22,4,14,0
2472,4.44106287409201,22,4,14,1
2473,4.471765002499151,22,4,14,2
2474,4.933832035026519,22,4,14,3
2475,5.94393205962125,22,4,14,4
2476,7.9318948739832,22,4,14,5
2477,8.14373955999243,22,4,14,6
2478,8.08080019675781,22,4,14,7
2479,8.2972502020281,22,4,14,8
2480,7.26105336828731,22,4,14,9
2481,7.72465550723504,22,4,14,10
2482,7.33627358288479,22,4,14,11
2483,7.015436341030229,22,4,14,12
2484,7.21960549493768,22,4,14,13
2485,6.3921831343654,22,4,14,14
2486,5.98537993297087,22,4,14,15
2487,5.60927885998348,22,4,14,16
2488,4.1079447808746,22,4,14,17
2489,4.146322441383511,22,4,14,18
2490,4.07877775888782,22,4,14,19
2491,4.37658840443703,22,4,14,20
2492,4.05728626900283,22,4,14,21
2493,4.200051166095999,22,4,14,22
2494,4.10487456803388,22,4,14,23
2495,4.2829469127952695,22,4,15,0
2496,4.21847244314028,22,4,15,1
2497,4.612994793171961,22,4,15,2
2498,4.92615650292474,22,4,15,3
2499,5.93318631467874,22,4,15,4
2500,8.94045979215757,22,4,15,5
2501,8.86830979040081,22,4,15,6
2502,8.66414063649336,22,4,15,7
2503,8.81611617210868,22,4,15,8
2504,7.98408849227533,22,4,15,9
2505,8.32027679833346,22,4,15,10
2506,7.7400065714386095,22,4,15,11
2507,7.498994863442601,22,4,15,12
2508,7.34087890214586,22,4,15,13
2509,5.9930554650726595,22,4,15,14
2510,6.09130227597549,22,4,15,15
2511,5.46344375004958,22,4,15,16
2512,4.11255010013567,22,4,15,17
2513,4.1754894633703,22,4,15,18
2514,4.06035648184354,22,4,15,19
2515,4.24763946512706,22,4,15,20
2516,4.1202256322374495,22,4,15,21
2517,4.31671925404311,22,4,15,22
2518,4.1279011643392405,22,4,15,23
2519,4.3520267017113206,22,4,16,0
2520,4.21847244314028,22,4,16,1
2521,4.66211819862338,22,4,16,2
2522,4.93076182218581,22,4,16,3
2523,5.68910439384203,22,4,16,4
2524,8.208214029647412,22,4,16,5
2525,8.31260126623167,22,4,16,6
2526,8.04242253624888,22,4,16,7
2527,7.88123636211143,22,4,16,8
2528,6.70227463127746,22,4,16,9
2529,7.61873316423043,22,4,16,10
2530,7.21039485641554,22,4,16,11
2531,6.7544682495696,22,4,16,12
2532,6.53034271219751,22,4,16,13
2533,5.92858099541768,22,4,16,14
2534,5.87024695144411,22,4,16,15
2535,5.34831076852283,22,4,16,16
2536,3.92373201043179,22,4,16,17
2537,3.9667149902017798,22,4,16,18
2538,3.94522350031679,22,4,16,19
2539,4.02658414059569,22,4,16,20
2540,4.00816286355141,22,4,16,21
2541,4.069567120365679,22,4,16,22
2542,3.88535434992288,22,4,16,23
2543,4.09566392951174,22,4,17,0
2544,4.08031286530818,22,4,17,1
2545,4.356632020972389,22,4,17,2
2546,4.67593415640658,22,4,17,3
2547,5.87331716428483,22,4,17,4
2548,7.79987572183252,22,4,17,5
2549,8.2051438168067,22,4,17,6
2550,8.11917785726672,22,4,17,7
2551,8.22510020027134,22,4,17,8
2552,7.11675336477378,22,4,17,9
2553,7.60798741928793,22,4,17,10
2554,7.4283799681062,22,4,17,11
2555,7.076840597844511,22,4,17,12
2556,6.60863313963571,22,4,17,13
2557,5.899413973430891,22,4,17,14
2558,5.538663964647061,22,4,17,15
2559,4.47944053460092,22,4,17,16
2560,3.83776605089181,22,4,17,17
2561,4.0158383956531996,22,4,17,18
2562,3.86386286003788,22,4,17,19
2563,3.94522350031679,22,4,17,20
2564,3.92526711685215,22,4,17,21
2565,3.99127669292748,22,4,17,22
2566,4.03272456627712,22,4,17,23
2567,4.11408520655603,22,4,18,0
2568,4.06956712036568,22,4,18,1
2569,4.35816712739274,22,4,18,2
2570,4.77264586088906,22,4,18,3
2571,5.75971928917843,22,4,18,4
2572,9.16458532952965,22,4,18,5
2573,8.74857148961298,22,4,18,6
2574,7.95185125744783,22,4,18,7
2575,8.75624702171476,22,4,18,8
2576,7.9073331712575,22,4,18,9
2577,8.42312892849735,22,4,18,10
2578,8.05777360045246,22,4,18,11
2579,7.87816614927071,22,4,18,12
2580,7.63561933485435,22,4,18,13
2581,5.90401929269197,22,4,18,14
2582,4.89852458735831,22,4,18,15
2583,4.71277671049514,22,4,18,16
2584,4.14632244138352,22,4,18,17
2585,4.01276818281248,22,4,18,18
2586,4.095663929511749,22,4,18,19
2587,4.03425967269748,22,4,18,20
2588,4.05421605616211,22,4,18,21
2589,4.21233201745885,22,4,18,22
2590,4.06189158826389,22,4,18,23
2591,4.05421605616211,22,4,19,0
2592,3.8730734985600197,22,4,19,1
2593,4.40882563926452,22,4,19,2
2594,4.29369265773776,22,4,19,3
2595,4.7864618186722705,22,4,19,4
2596,6.50424590305144,22,4,19,5
2597,6.29854164272364,22,4,19,6
2598,6.38450760226362,22,4,19,7
2599,6.4704735618035905,22,4,19,8
2600,5.67528843605882,22,4,19,9
2601,6.34920015459542,22,4,19,10
2602,6.31849802618828,22,4,19,11
