,"Мощность активная потребленная, кВт",Год,Месяц,День,Час,День недели,Праздник ли это
3857,3.91961153218465,2022,6,10,18,5,0
3858,3.92388902749078,2022,6,10,19,5,0
3859,3.8682815885110697,2022,6,10,20,5,0
3860,3.9338698498717397,2022,6,10,21,5,0
3861,3.8682815885110697,2022,6,10,22,5,0
3862,3.97521897116434,2022,6,10,23,5,0
3863,3.92531485925948,2022,6,11,0,5,1
3864,4.08215635381762,2022,6,11,1,6,1
3865,4.25610782960028,2022,6,11,2,6,1
3866,4.66389571545142,2022,6,11,3,6,1
3867,5.2798550395342705,2022,6,11,4,6,1
3868,7.12630718001413,2022,6,11,5,6,1
3869,6.95948486307503,2022,6,11,6,6,1
3870,6.978020676068249,2022,6,11,7,6,1
3871,7.14769465654478,2022,6,11,8,6,1
3872,6.01701006395751,2022,6,11,9,6,1
3873,6.607304416203579,2022,6,11,10,6,1
3874,6.28934393178118,2022,6,11,11,6,1
3875,6.627266060965519,2022,6,11,12,6,1
3876,6.31786056715538,2022,6,11,13,6,1
3877,5.50228479545309,2022,6,11,14,6,1
3878,5.44952902001081,2022,6,11,15,6,1
3879,5.0759610966087,2022,6,11,16,6,1
3880,4.08215635381761,2022,6,11,17,6,1
3881,3.89252072857915,2022,6,11,18,6,1
3882,3.87826241089204,2022,6,11,19,6,1
3883,3.7784541870823203,2022,6,11,20,6,1
3884,3.7157175892590697,2022,6,11,21,6,1
3885,3.68862678565357,2022,6,11,22,6,1
3886,3.72569841164004,2022,6,11,23,6,1
3887,3.6458518325922604,2022,6,12,0,6,1
3888,3.69290428095971,2022,6,12,1,7,1
3889,3.95240566286498,2022,6,12,2,7,1
3890,4.231868689532201,2022,6,12,3,7,1
3891,4.3074377732738505,2022,6,12,4,7,1
3892,6.0711916711685,2022,6,12,5,7,1
3893,5.82024527987548,2022,6,12,6,7,1
3894,5.67195877592961,2022,6,12,7,7,1
3895,6.17242572674693,2022,6,12,8,7,1
3896,5.3212041608268805,2022,6,12,9,7,1
3897,6.066914175862371,2022,6,12,10,7,1
3898,5.92433099899133,2022,6,12,11,7,1
3899,5.9114985130729405,2022,6,12,12,7,1
3900,5.9970484191955595,2022,6,12,13,7,1
3901,5.405328235180789,2022,6,12,14,7,1
3902,5.40390240341207,2022,6,12,15,7,1
3903,4.69098651905692,2022,6,12,16,7,1
3904,3.74566005640198,2022,6,12,17,7,1
3905,3.7128659257216503,2022,6,12,18,7,1
3906,3.85117160728655,2022,6,12,19,7,1
3907,3.71714342102778,2022,6,12,20,7,1
3908,3.7470858881707,2022,6,12,21,7,1
3909,3.79984166361298,2022,6,12,22,7,1
3910,3.73710506578973,2022,6,12,23,7,1
3911,3.62446435606161,2022,6,13,0,7,1
3912,3.8454682802117,2022,6,13,1,1,1
3913,4.03225224191276,2022,6,13,2,1,1
3914,4.301734446198999,2022,6,13,3,1,1
3915,4.66246988368271,2022,6,13,4,1,1
3916,6.13535410076047,2022,6,13,5,1,1
3917,6.22660733395792,2022,6,13,6,1,1
3918,6.322138062461519,2022,6,13,7,1,1
3919,6.09400497946786,2022,6,13,8,1,1
3920,5.12729104028227,2022,6,13,9,1,1
3921,4.81075638762858,2022,6,13,10,1,1
3922,4.64108240715206,2022,6,13,11,1,1
3923,4.713799827356279,2022,6,13,12,1,1
3924,4.452872613682301,2022,6,13,13,1,1
3925,4.36447104402226,2022,6,13,14,1,1
3926,4.28177280143706,2022,6,13,15,1,1
3927,4.22473953068865,2022,6,13,16,1,1
3928,3.90963070980367,2022,6,13,17,1,1
3929,3.80982248599395,2022,6,13,18,1,1
3930,3.88966906504173,2022,6,13,19,1,1
3931,3.9452765040214297,2022,6,13,20,1,1
3932,3.63729684198,2022,6,13,21,1,1
3933,3.68862678565357,2022,6,13,22,1,1
3934,3.6301676831364498,2022,6,13,23,1,1
3935,3.81267414953137,2022,6,14,0,1,0
3936,4.12493130687893,2022,6,14,1,2,0
3937,4.1534479422531305,2022,6,14,2,2,0
3938,4.58262330463494,2022,6,14,3,2,0
3939,5.52082060844632,2022,6,14,4,2,0
3940,7.36727274892617,2022,6,14,5,2,0
3941,7.5640375330082,2022,6,14,6,2,0
3942,7.50557843049107,2022,6,14,7,2,0
3943,7.706620709879219,2022,6,14,8,2,0
3944,6.74418426599977,2022,6,14,9,2,0
3945,7.1747854601502805,2022,6,14,10,2,0
3946,6.81405002266657,2022,6,14,11,2,0
3947,6.51605118300612,2022,6,14,12,2,0
3948,6.70568680824459,2022,6,14,13,2,0
3949,5.93716348490974,2022,6,14,14,2,0
3950,5.55931806620149,2022,6,14,15,2,0
3951,5.20998928286747,2022,6,14,16,2,0
3952,3.81552581306879,2022,6,14,17,2,0
3953,3.85117160728655,2022,6,14,18,2,0
3954,3.78843500946329,2022,6,14,19,2,0
3955,4.06504637259309,2022,6,14,20,2,0
3956,3.76847336470135,2022,6,14,21,2,0
3957,3.90107571919141,2022,6,14,22,2,0
3958,3.81267414953137,2022,6,14,23,2,0
3959,3.9780706347017603,2022,6,15,0,2,0
3960,3.91818570041593,2022,6,15,1,3,0
3961,4.28462446497448,2022,6,15,2,3,0
3962,4.5754941457913905,2022,6,15,3,3,0
3963,5.51083978606535,2022,6,15,4,3,0
3964,8.30404422096885,2022,6,15,5,3,0
3965,8.23703012783946,2022,6,15,6,3,0
3966,8.04739450260099,2022,6,15,7,3,0
3967,8.18855184770331,2022,6,15,8,3,0
3968,7.41575102906232,2022,6,15,9,3,0
3969,7.72800818640988,2022,6,15,10,3,0
3970,7.18904377783738,2022,6,15,11,3,0
3971,6.96518819014986,2022,6,15,12,3,0
3972,6.81832751797271,2022,6,15,13,3,0
3973,5.566447225045049,2022,6,15,14,3,0
3974,5.65770045824251,2022,6,15,15,3,0
3975,5.07453526484,2022,6,15,16,3,0
3976,3.81980330837492,2022,6,15,17,3,0
3977,3.87826241089204,2022,6,15,18,3,0
3978,3.77132502823877,2022,6,15,19,3,0
3979,3.94527650402142,2022,6,15,20,3,0
3980,3.8269324672184704,2022,6,15,21,3,0
3981,4.00943893361339,2022,6,15,22,3,0
3982,3.83406162606202,2022,6,15,23,3,0
3983,4.04223306429373,2022,6,16,0,3,0
3984,3.91818570041593,2022,6,16,1,4,0
3985,4.33025108157321,2022,6,16,2,4,0
3986,4.57977164109751,2022,6,16,3,4,0
3987,5.28413253484041,2022,6,16,4,4,0
3988,7.62392246729403,2022,6,16,5,4,0
3989,7.72087902756633,2022,6,16,6,4,0
3990,7.46993263627331,2022,6,16,7,4,0
3991,7.32022030055874,2022,6,16,8,4,0
3992,6.22518150218921,2022,6,16,9,4,0
3993,7.07640306810926,2022,6,16,10,4,0
3994,6.69713181763232,2022,6,16,11,4,0
3995,6.273659782325369,2022,6,16,12,4,0
3996,6.06548834409365,2022,6,16,13,4,0
3997,5.506562290759209,2022,6,16,14,4,0
3998,5.4523806835482205,2022,6,16,15,4,0
3999,4.96759788218672,2022,6,16,16,4,0
4000,3.64442600082355,2022,6,16,17,4,0
4001,3.6843492903474404,2022,6,16,18,4,0
4002,3.6643876455855002,2022,6,16,19,4,0
4003,3.73995672932714,2022,6,16,20,4,0
4004,3.72284674810262,2022,6,16,21,4,0
4005,3.77988001885103,2022,6,16,22,4,0
4006,3.6087802066058,2022,6,16,23,4,0
4007,3.80411915891911,2022,6,17,0,4,0
4008,3.789860841232,2022,6,17,1,5,0
4009,4.04651055959986,2022,6,17,2,5,0
4010,4.3430835674916,2022,6,17,3,5,0
4011,5.45523234708564,2022,6,17,4,5,0
4012,7.24465121681709,2022,6,17,5,5,0
4013,7.62107080375661,2022,6,17,6,5,0
4014,7.54122422470883,2022,6,17,7,5,0
4015,7.639606616749839,2022,6,17,8,5,0
4016,6.610156079740991,2022,6,17,9,5,0
4017,7.06642224572829,2022,6,17,10,5,0
4018,6.89959992878919,2022,6,17,11,5,0
4019,6.57308445375453,2022,6,17,12,5,0
4020,6.13820576429788,2022,6,17,13,5,0
4021,5.47947148715372,2022,6,17,14,5,0
4022,5.1444010215068,2022,6,17,15,5,0
4023,4.160577101096679,2022,6,17,16,5,0
4024,3.56457942177578,2022,6,17,17,5,0
4025,3.72997590694617,2022,6,17,18,5,0
4026,3.58881856184385,2022,6,17,19,5,0
4027,3.6643876455855002,2022,6,17,20,5,0
4028,3.64585183259226,2022,6,17,21,5,0
4029,3.7071625986468,2022,6,17,22,5,0
4030,3.74566005640198,2022,6,17,23,5,0
4031,3.82122914014363,2022,6,18,0,5,1
4032,3.7798800188510304,2022,6,18,1,6,1
4033,4.047936391368561,2022,6,18,2,6,1
4034,4.4329109689203605,2022,6,18,3,6,1
4035,5.34972079620109,2022,6,18,4,6,1
4036,8.51221565920055,2022,6,18,5,6,1
4037,8.125815249880059,2022,6,18,6,6,1
4038,7.38580856191941,2022,6,18,7,6,1
4039,8.13294440872361,2022,6,18,8,6,1
4040,7.34445944062681,2022,6,18,9,6,1
4041,7.82353891491347,2022,6,18,10,6,1
4042,7.48419095396042,2022,6,18,11,6,1
4043,7.3173686370213105,2022,6,18,12,6,1
4044,7.09208721756508,2022,6,18,13,6,1
4045,5.48374898245985,2022,6,18,14,6,1
4046,4.5498291739546,2022,6,18,15,6,1
4047,4.37730352994065,2022,6,18,16,6,1
4048,3.85117160728655,2022,6,18,17,6,1
4049,3.72712424340875,2022,6,18,18,6,1
4050,3.80411915891911,2022,6,18,19,6,1
4051,3.7470858881707,2022,6,18,20,6,1
4052,3.76562170116393,2022,6,18,21,6,1
4053,3.9124823733410903,2022,6,18,22,6,1
4054,3.7727508600074797,2022,6,18,23,6,1
4055,3.76562170116393,2022,6,19,0,6,1
4056,3.59737355245611,2022,6,19,1,7,1
4057,4.0949888397360095,2022,6,19,2,7,1
4058,3.9880514570827303,2022,6,19,3,7,1
4059,4.44574345483874,2022,6,19,4,7,1
4060,6.04124920402559,2022,6,19,5,7,1
4061,5.8501877470184,2022,6,19,6,7,1
4062,5.9300343260661705,2022,6,19,7,7,1
4063,6.00988090511395,2022,6,19,8,7,1
4064,5.27130004892201,2022,6,19,9,7,1
4065,5.89724019538584,2022,6,19,10,7,1
4066,5.86872356001164,2022,6,19,11,7,1
4067,5.9114985130729405,2022,6,19,12,7,1
4068,5.67766210300445,2022,6,19,13,7,1
4069,4.301734446198999,2022,6,19,14,7,1
4070,4.28605029674319,2022,6,19,15,7,1
4071,4.2119070447702605,2022,6,19,16,7,1
4072,3.7898608412320103,2022,6,19,17,7,1
4073,3.7214209163339103,2022,6,19,18,7,1
4074,3.86970742027978,2022,6,19,19,7,1
4075,3.73995672932715,2022,6,19,20,7,1
4076,3.85402327082397,2022,6,19,21,7,1
4077,3.7998416636129697,2022,6,19,22,7,1
4078,3.89394656034785,2022,6,19,23,7,1
4079,3.82122914014363,2022,6,20,0,7,0
4080,4.13206046572248,2022,6,20,1,1,0
4081,4.10211799857956,2022,6,20,2,1,0
4082,4.4813892490565,2022,6,20,3,1,0
4083,4.92197126558799,2022,6,20,4,1,0
4084,5.517968944908899,2022,6,20,5,1,0
4085,5.11303272259518,2022,6,20,6,1,0
4086,5.02890864824126,2022,6,20,7,1,0
4087,5.23280259116683,2022,6,20,8,1,0
4088,4.38871018409033,2022,6,20,9,1,0
4089,4.96332038688059,2022,6,20,10,1,0
4090,4.7080965002814406,2022,6,20,11,1,0
4091,4.77796225694825,2022,6,20,12,1,0
4092,4.31171526857998,2022,6,20,13,1,0
4093,4.17483541878379,2022,6,20,14,1,0
4094,4.24042368014446,2022,6,20,15,1,0
4095,4.219036203613809,2022,6,20,16,1,0
4096,3.70288510334068,2022,6,20,17,1,0
4097,3.72427257987133,2022,6,20,18,1,0
4098,3.71856925279648,2022,6,20,19,1,0
4099,3.68720095388486,2022,6,20,20,1,0
4100,3.79413833653813,2022,6,20,21,1,0
4101,3.87968824266075,2022,6,20,22,1,0
4102,3.9424248404839997,2022,6,20,23,1,0
4103,3.80697082245653,2022,6,21,0,1,0
4104,3.95953482170853,2022,6,21,1,2,0
4105,4.1206538115728,2022,6,21,2,2,0
4106,4.331676913341919,2022,6,21,3,2,0
4107,5.59496386041925,2022,6,21,4,2,0
4108,7.998916222464839,2022,6,21,5,2,0
4109,7.6895107286546995,2022,6,21,6,2,0
4110,7.5455017200149594,2022,6,21,7,2,0
4111,7.76080231709021,2022,6,21,8,2,0
4112,6.6757443411016695,2022,6,21,9,2,0
4113,7.48846844926655,2022,6,21,10,2,0
4114,7.3073878146403395,2022,6,21,11,2,0
4115,7.300258655796791,2022,6,21,12,2,0
4116,6.66006019164586,2022,6,21,13,2,0
4117,6.01843589572621,2022,6,21,14,2,0
4118,5.8059869621883795,2022,6,21,15,2,0
4119,5.2000084604865,2022,6,21,16,2,0
4120,3.7998416636129697,2022,6,21,17,2,0
4121,3.74708588817069,2022,6,21,18,2,0
4122,3.83263579429331,2022,6,21,19,2,0
4123,3.8725590838172,2022,6,21,20,2,0
4124,3.78558334592588,2022,6,21,21,2,0
4125,3.8026933271503998,2022,6,21,22,2,0
4126,3.97236730762693,2022,6,21,23,2,0
4127,4.05649138198084,2022,6,22,0,2,0
4128,3.99375478415758,2022,6,22,1,3,0
4129,4.1620029328654,2022,6,22,2,3,0
4130,4.56836498694783,2022,6,22,3,3,0
4131,5.2442092453165206,2022,6,22,4,3,0
4132,7.305961982871629,2022,6,22,5,3,0
4133,6.86537996634014,2022,6,22,6,3,0
4134,6.77270090137397,2022,6,22,7,3,0
4135,7.05929308688474,2022,6,22,8,3,0
4136,5.9528476343655505,2022,6,22,9,3,0
4137,6.87963828402725,2022,6,22,10,3,0
4138,6.578787780829369,2022,6,22,11,3,0
4139,6.3406738754547405,2022,6,22,12,3,0
4140,6.2864922682437605,2022,6,22,13,3,0
4141,5.41103156225563,2022,6,22,14,3,0
4142,5.268448385384589,2022,6,22,15,3,0
4143,5.1301427038197005,2022,6,22,16,3,0
4144,3.9980322794637,2022,6,22,17,3,0
4145,3.82978413075589,2022,6,22,18,3,0
4146,3.8554491025926803,2022,6,22,19,3,0
4147,3.81409998130008,2022,6,22,20,3,0
4148,3.84546828021171,2022,6,22,21,3,0
4149,3.88824323327302,2022,6,22,22,3,0
4150,3.92388902749077,2022,6,22,23,3,0
4151,4.02940057837534,2022,6,23,0,3,0
4152,3.99090312062016,2022,6,23,1,4,0
4153,4.2047778859267,2022,6,23,2,4,0
4154,4.47283425844425,2022,6,23,3,4,0
4155,5.52082060844632,2022,6,23,4,4,0
4156,8.00461954953968,2022,6,23,5,4,0
4157,7.64388411205597,2022,6,23,6,4,0
4158,7.6339032896750005,2022,6,23,7,4,0
4159,7.74939566294053,2022,6,23,8,4,0
4160,6.82688250858497,2022,6,23,9,4,0
4161,7.89483050334899,2022,6,23,10,4,0
4162,7.54835338355238,2022,6,23,11,4,0
4163,7.491320112803971,2022,6,23,12,4,0
4164,6.96233652661245,2022,6,23,13,4,0
4165,6.03554587695074,2022,6,23,14,4,0
4166,5.73754703729028,2022,6,23,15,4,0
4167,4.5184608750429796,2022,6,23,16,4,0
4168,4.06362054082438,2022,6,23,17,4,0
4169,3.97379313939563,2022,6,23,18,4,0
4170,4.00658727007597,2022,6,23,19,4,0
4171,3.99518061592629,2022,6,23,20,4,0
4172,4.00088394300113,2022,6,23,21,4,0
4173,3.9538314946336897,2022,6,23,22,4,0
4174,3.97664480293305,2022,6,23,23,4,0
4175,4.20905538123284,2022,6,24,0,4,0
4176,4.29460528735546,2022,6,24,1,5,0
4177,4.30601194150513,2022,6,24,2,5,0
4178,4.72235481796855,2022,6,24,3,5,0
4179,5.28555836660912,2022,6,24,4,5,0
4180,7.58257334600143,2022,6,24,5,5,0
4181,7.5369467294027,2022,6,24,6,5,0
4182,7.77078313947119,2022,6,24,7,5,0
4183,7.36727274892618,2022,6,24,8,5,0
4184,6.30360224946828,2022,6,24,9,5,0
4185,7.2189862449803,2022,6,24,10,5,0
4186,6.95805903130631,2022,6,24,11,5,0
4187,6.81690168620399,2022,6,24,12,5,0
4188,6.44333376280189,2022,6,24,13,5,0
4189,5.92860849429747,2022,6,24,14,5,0
4190,5.8074127939571,2022,6,24,15,5,0
4191,4.98185619987383,2022,6,24,16,5,0
4192,4.25610782960028,2022,6,24,17,5,0
4193,4.28319863320577,2022,6,24,18,5,0
4194,4.19194540000831,2022,6,24,19,5,0
4195,4.06076887728696,2022,6,24,20,5,0
4196,4.17483541878379,2022,6,24,21,5,0
4197,4.13918962456603,2022,6,24,22,5,0
4198,4.27606947436222,2022,6,24,23,5,0
4199,4.41580098769582,2022,6,25,0,5,1
4200,4.4671309313694,2022,6,25,1,6,1
4201,4.57406831402267,2022,6,25,2,6,1
4202,4.853531340689891,2022,6,25,3,6,1
4203,5.83450359756258,2022,6,25,4,6,1
4204,8.06022698851938,2022,6,25,5,6,1
4205,8.11155693219295,2022,6,25,6,6,1
4206,8.298340893894,2022,6,25,7,6,1
4207,8.35679999641113,2022,6,25,8,6,1
4208,7.58970250484498,2022,6,25,9,6,1
4209,7.984657904777739,2022,6,25,10,6,1
4210,8.204235997159131,2022,6,25,11,6,1
4211,7.59825749545724,2022,6,25,12,6,1
4212,6.88248994756466,2022,6,25,13,6,1
4213,5.92290516722262,2022,6,25,14,6,1
4214,5.72471455137189,2022,6,25,15,6,1
4215,5.4124573940243295,2022,6,25,16,6,1
4216,4.17340958701507,2022,6,25,17,6,1
4217,4.28319863320578,2022,6,25,18,6,1
4218,4.1349121292599005,2022,6,25,19,6,1
4219,4.17911291408992,2022,6,25,20,6,1
4220,4.076453026742779,2022,6,25,21,6,1
4221,4.25895949313769,2022,6,25,22,6,1
4222,4.04936222313728,2022,6,25,23,6,1
4223,4.31741859565482,2022,6,26,0,6,1
4224,4.22616536245736,2022,6,26,1,7,1
4225,4.37160020286581,2022,6,26,2,7,1
4226,4.56836498694783,2022,6,26,3,7,1
4227,4.98470786341124,2022,6,26,4,7,1
4228,6.63582105157778,2022,6,26,5,7,1
4229,6.52888366892451,2022,6,26,6,7,1
4230,6.41053963212155,2022,6,26,7,7,1
4231,6.85825080749659,2022,6,26,8,7,1
4232,6.20379402565856,2022,6,26,9,7,1
4233,7.097790544639929,2022,6,26,10,7,1
4234,6.61871107035326,2022,6,26,11,7,1
4235,6.74418426599976,2022,6,26,12,7,1
4236,5.6334613181744295,2022,6,26,13,7,1
4237,4.9362295832751,2022,6,26,14,7,1
4238,4.815033882934721,2022,6,26,15,7,1
4239,4.653914893070461,2022,6,26,16,7,1
4240,4.37302603463452,2022,6,26,17,7,1
4241,4.13776379279732,2022,6,26,18,7,1
4242,4.29317945558674,2022,6,26,19,7,1
4243,4.30743777327385,2022,6,26,20,7,1
4244,4.153447942253139,2022,6,26,21,7,1
4245,4.16200293286539,2022,6,26,22,7,1
4246,4.47568592198166,2022,6,26,23,7,1
4247,4.40582016531486,2022,6,27,0,7,0
4248,4.54412584687975,2022,6,27,1,1,0
4249,4.6795798649072395,2022,6,27,2,1,0
4250,4.852105508921181,2022,6,27,3,1,0
4251,5.07025776953386,2022,6,27,4,1,0
4252,5.88868520477358,2022,6,27,5,1,0
4253,5.5878347015757,2022,6,27,6,1,0
4254,5.48517481422856,2022,6,27,7,1,0
4255,5.65199713116767,2022,6,27,8,1,0
4256,4.93195208796896,2022,6,27,9,1,0
4257,5.6448679723241195,2022,6,27,10,1,0
4258,5.36683077742561,2022,6,27,11,1,0
4259,5.32405582436429,2022,6,27,12,1,0
4260,5.25704173123491,2022,6,27,13,1,0
4261,4.87206715368313,2022,6,27,14,1,0
4262,4.91484210674444,2022,6,27,15,1,0
4263,4.73376147211823,2022,6,27,16,1,0
4264,4.37730352994065,2022,6,27,17,1,0
4265,4.3630452122535495,2022,6,27,18,1,0
4266,4.49707339851232,2022,6,27,19,1,0
4267,4.25753366136899,2022,6,27,20,1,0
4268,4.3701743710971,2022,6,27,21,1,0
4269,4.4215043147706705,2022,6,27,22,1,0
4270,4.33880607218547,2022,6,27,23,1,0
4271,4.55838416456686,2022,6,28,0,1,0
4272,4.7580006121863,2022,6,28,1,2,0
4273,4.87349298545184,2022,6,28,2,2,0
4274,5.16721432980616,2022,6,28,3,2,0
4275,6.0569333534814,2022,6,28,4,2,0
4276,8.271250090288511,2022,6,28,5,2,0
4277,8.88293191906523,2022,6,28,6,2,0
4278,8.76601371403099,2022,6,28,7,2,0
4279,8.30404422096884,2022,6,28,8,2,0
4280,7.69093656042341,2022,6,28,9,2,0
4281,8.219920146614939,2022,6,28,10,2,0
4282,8.09159528743101,2022,6,28,11,2,0
4283,8.145776894642001,2022,6,28,12,2,0
4284,8.09872444627456,2022,6,28,13,2,0
4285,6.55882613606742,2022,6,28,14,2,0
4286,5.94571847552199,2022,6,28,15,2,0
4287,4.9519137327309,2022,6,28,16,2,0
4288,4.43576263245777,2022,6,28,17,2,0
4289,4.42720764184552,2022,6,28,18,2,0
4290,4.613991603546561,2022,6,28,19,2,0
4291,4.546977510417181,2022,6,28,20,2,0
4292,4.52559003388652,2022,6,28,21,2,0
4293,4.5170350432742605,2022,6,28,22,2,0
4294,4.56979081871654,2022,6,28,23,2,0
4295,4.83784719123408,2022,6,29,0,2,0
4296,4.89202879844507,2022,6,29,1,3,0
4297,4.86636382660829,2022,6,29,2,3,0
4298,5.2256734323232905,2022,6,29,3,3,0
4299,6.21662651157696,2022,6,29,4,3,0
4300,8.86867360137812,2022,6,29,5,3,0
4301,8.55213894872444,2022,6,29,6,3,0
4302,8.45518238845214,2022,6,29,7,3,0
4303,8.51364149096926,2022,6,29,8,3,0
4304,7.59825749545724,2022,6,29,9,3,0
4305,8.247010950220432,2022,6,29,10,3,0
4306,7.78076396185216,2022,6,29,11,3,0
4307,8.142925231104591,2022,6,29,12,3,0
4308,7.92477297049191,2022,6,29,13,3,0
4309,5.52367227198374,2022,6,29,14,3,0
4310,5.1458268532755,2022,6,29,15,3,0
4311,5.17149182511229,2022,6,29,16,3,0
4312,4.50135089381844,2022,6,29,17,3,0
4313,4.51275754796813,2022,6,29,18,3,0
4314,4.53984835157362,2022,6,29,19,3,0
4315,4.49992506204974,2022,6,29,20,3,0
4316,4.48424091259393,2022,6,29,21,3,0
4317,4.625398257696251,2022,6,29,22,3,0
4318,4.60258494939688,2022,6,29,23,3,0
4319,4.55553250102944,2022,6,30,0,3,0
4320,4.86208633130215,2022,6,30,1,4,0
4321,4.93908124681251,2022,6,30,2,4,0
4322,5.201434292255209,2022,6,30,3,4,0
4323,6.0740433347059195,2022,6,30,4,4,0
4324,8.71753543389484,2022,6,30,5,4,0
4325,8.982740142874949,2022,6,30,6,4,0
4326,8.33683835164918,2022,6,30,7,4,0
4327,7.97752874593418,2022,6,30,8,4,0
4328,7.75367315824667,2022,6,30,9,4,0
4329,8.22419764192107,2022,6,30,10,4,0
4330,7.66954908389276,2022,6,30,11,4,0
4331,8.02743285783904,2022,6,30,12,4,0
4332,7.50272676695365,2022,6,30,13,4,0
4333,6.46899873463868,2022,6,30,14,4,0
4334,6.15816740905983,2022,6,30,15,4,0
4335,6.17099989497823,2022,6,30,16,4,0
4336,4.69241235082563,2022,6,30,17,4,0
4337,4.5170350432742605,2022,6,30,18,4,0
4338,4.65248906130174,2022,6,30,19,4,0
4339,4.46427926783198,2022,6,30,20,4,0
4340,4.565513323410411,2022,6,30,21,4,0
4341,4.65391489307045,2022,6,30,22,4,0
4342,4.58975246347849,2022,6,30,23,4,0
4343,4.61541743531527,2022,7,1,0,4,0
4344,4.46184417360959,2022,7,1,1,5,0
4345,4.7575710548837105,2022,7,1,2,5,0
4346,5.18992029651255,2022,7,1,3,5,0
4347,6.00619566470779,2022,7,1,4,5,0
4348,9.494389346169239,2022,7,1,5,5,0
4349,9.5912355762941,2022,7,1,6,5,0
4350,9.61717653079184,2022,7,1,7,5,0
4351,8.66254940527536,2022,7,1,8,5,0
4352,0.532654265686726,2022,7,1,9,5,0
4353,8.36163433310169,2022,7,1,10,5,0
4354,8.7905247807975,2022,7,1,11,5,0
4355,8.25614111814426,2022,7,1,12,5,0
4356,8.02094313069817,2022,7,1,13,5,0
4357,6.37974540947511,2022,7,1,14,5,0
4358,5.98544290110961,2022,7,1,15,5,0
4359,5.2158612510102795,2022,7,1,16,5,0
4360,4.16784668930198,2022,7,1,17,5,0
4361,3.90670774735816,2022,7,1,18,5,0
4362,4.2128110104313805,2022,7,1,19,5,0
4363,3.87557860196089,2022,7,1,20,5,0
4364,3.9862600078178696,2022,7,1,21,5,0
4365,3.91362533522422,2022,7,1,22,5,0
4366,4.13844694087122,2022,7,1,23,5,0
4367,4.20070523166577,2022,7,2,0,5,1
4368,4.25085774369471,2022,7,2,1,6,1
4369,4.309657240556239,2022,7,2,2,6,1
4370,5.042921554358751,2022,7,2,3,6,1
4371,5.57557582004547,2022,7,2,4,6,1
4372,8.48788031165731,2022,7,2,5,6,1
4373,8.67119639010794,2022,7,2,6,6,1
4374,7.8998853430421,2022,7,2,7,6,1
4375,8.36509312703473,2022,7,2,8,6,1
4376,7.00405771438714,2022,7,2,9,6,1
4377,7.9379320763054295,2022,7,2,10,6,1
4378,8.228470766680012,2022,7,2,11,6,1
4379,8.048613482162411,2022,7,2,12,6,1
4380,7.681981325261161,2022,7,2,13,6,1
4381,1.319529885451208,2022,7,2,14,6,1
4382,6.4869680213990595,2022,7,2,15,6,1
4383,6.25177003395297,2022,7,2,16,6,1
4384,4.6330544732945995,2022,7,2,17,6,1
4385,4.48432633417429,2022,7,2,18,6,1
4386,4.3874801040494305,2022,7,2,19,6,1
4387,4.53447884620323,2022,7,2,20,6,1
4388,4.30619844662321,2022,7,2,21,6,1
4389,4.4739499523752,2022,7,2,22,6,1
4390,4.1920582468332,2022,7,2,23,6,1
4391,4.44973839484398,2022,7,3,0,6,1
4392,4.65553663385931,2022,7,3,1,7,1
4393,4.81982934567826,2022,7,3,2,7,1
4394,5.219320044943309,2022,7,3,3,7,1
4395,6.66336651198362,2022,7,3,4,7,1
4396,9.12083960140194,2022,7,3,5,7,1
4397,9.88004486970217,2022,7,3,6,7,1
4398,10.0529845663537,2022,7,3,7,7,1
4399,9.9284679847646,2022,7,3,8,7,1
4400,8.9150413623866,2022,7,3,9,7,1
4401,9.302426282886039,2022,7,3,10,7,1
4402,9.188286083096031,2022,7,3,11,7,1
4403,8.71270191730431,2022,7,3,12,7,1
4404,7.64220519503132,2022,7,3,13,7,1
4405,6.6720134968162,2022,7,3,14,7,1
4406,6.30365194294843,2022,7,3,15,7,1
4407,5.04810974525829,2022,7,3,16,7,1
4408,4.6295956793615805,2022,7,3,17,7,1
4409,4.4549265857435305,2022,7,3,18,7,1
4410,4.401315279781549,2022,7,3,19,7,1
4411,4.5154554795715605,2022,7,3,20,7,1
4412,4.44455020394444,2022,7,3,21,7,1
4413,4.37018613438428,2022,7,3,22,7,1
4414,4.40996226461413,2022,7,3,23,7,1
4415,4.63305447329461,2022,7,4,0,7,0
4416,4.69012457318961,2022,7,4,1,1,0
4417,4.8561466819750905,2022,7,4,2,1,0
4418,5.37842456586273,2022,7,4,3,1,0
4419,5.69663360770154,2022,7,4,4,1,0
4420,7.53498258310736,2022,7,4,5,1,0
4421,7.62664062233267,2022,7,4,6,1,0
4422,6.943528820559109,2022,7,4,7,1,0
4423,7.36550168038886,2022,7,4,8,1,0
4424,6.44719189116921,2022,7,4,9,1,0
4425,6.5959200302895304,2022,7,4,10,1,0
4426,6.95909339325774,2022,7,4,11,1,0
4427,7.1112803263111,2022,7,4,12,1,0
4428,7.06112781428215,2022,7,4,13,1,0
4429,6.28808737024979,2022,7,4,14,1,0
4430,5.95085496177931,2022,7,4,15,1,0
4431,5.5513642625142605,2022,7,4,16,1,0
4432,4.506808494738991,2022,7,4,17,1,0
4433,4.316574828422301,2022,7,4,18,1,0
4434,4.39612708888201,2022,7,4,19,1,0
